user_id,email,first_name,last_name,department,role,phone,is_active,created_at,last_login,login_count,position,employee_id,salary_range,location
168,user168@outlook.com,Federico,Madera,Desarrollo Académico,solicitante,+52 738 356 9606,True,2025-04-14 13:11:40,,0,Conductor de vehículos y máquinas de tracción animal,EMP00000168,,
169,user169@utvt.edu.mx,Ofelia,Fajardo,Biblioteca,solicitante,+52 104 522 5247,True,2024-12-12 07:29:32,,0,"Gerente de centros deportivos, de esparcimiento y culturales",EMP00000169,,
170,user170@yahoo.com,Jonás,Medina,Transporte,solicitante,+52 944 659 5687,True,2024-11-04 01:28:52,,0,Preparador y elaborador de tabaco y sus productos,EMP00000170,,
171,user171@outlook.com,Juan,Salazar,Planeación,solicitante,+52 131 534 2390,True,2025-04-29 00:07:31,,0,Comerciante de tiendas,EMP00000171,,
172,user172@icloud.com,Ernesto,Guajardo,Rectoría,solicitante,+52 512 858 1625,True,2025-09-07 17:24:16,,0,Mecánico-montador de instalaciones de refrigeración y climatización,EMP00000172,,
173,user173@icloud.com,Óscar,Cazares,Transporte,solicitante,+52 871 413 2858,True,2025-04-03 02:14:32,,0,"Operador de máquinas pulidoras, galvanizadoras y recubridoras de metales ",EMP00000173,,
174,user174@hotmail.com,Eduardo,Montes,Compras,solicitante,+52 901 446 2728,True,2025-08-02 16:42:48,,0,Director financiero,EMP00000174,,
175,user175@icloud.com,María Cristina,de León,Finanzas,solicitante,+52 414 426 1862,True,2025-06-19 17:26:49,,0,"Pescador, cazador, tramperos y recolector de subsistencia",EMP00000175,,
176,user176@gmail.com,Esther,Olivo,Almacén,solicitante,+52 552 841 4331,True,2024-10-12 19:24:45,,0,Trabajador de cuidados personales a domicilio,EMP00000176,,
177,user177@live.com,Gustavo,Oquendo,Finanzas,solicitante,+52 797 309 1545,True,2025-07-11 09:32:43,,0,Profesor de formación profesional,EMP00000177,,
178,user178@yahoo.com,José Eduardo,Berríos,Investigación,solicitante,+52 365 981 2274,True,2025-07-10 11:23:01,,0,Vendedor puerta a puerta,EMP00000178,,
179,user179@outlook.com,Dolores,Posada,Compras,solicitante,+52 798 251 1460,True,2025-09-17 22:49:39,,0,Diseñador de bases de datos,EMP00000179,,
180,user180@outlook.com,María del Carmen,Gutiérrez,Jurídico,solicitante,+52 704 860 4848,True,2024-10-04 19:49:01,,0,Cantante,EMP00000180,,
181,user181@gmail.com,Alfredo,Vera,Seguridad,solicitante,+52 497 732 1082,True,2025-07-26 08:12:43,,0,Conductor de taxis,EMP00000181,,
182,user182@outlook.com,Genaro,Mascareñas,Finanzas,solicitante,+52 488 102 2684,True,2024-12-06 13:01:52,,0,Diseñador de productos,EMP00000182,,
183,user183@icloud.com,Adán,Magaña,Transporte,solicitante,+52 221 632 8345,True,2025-01-06 13:04:29,,0,Operador de máquinas para elaborar alimentos y productos afines,EMP00000183,,
184,user184@icloud.com,Zacarías,Terrazas,Compras,solicitante,+52 127 591 1426,True,2025-06-06 23:52:09,,0,Profesor de artes,EMP00000184,,
185,user185@hotmail.com,Santiago,Tovar,Compras,solicitante,+52 737 598 6101,True,2024-11-16 17:24:39,,0,Practicante y asistente médico,EMP00000185,,
186,user186@live.com,Hernán,Balderas,Investigación,solicitante,+52 184 145 4370,True,2025-03-26 18:00:40,,0,Empleado de servicios de transporte,EMP00000186,,
187,user187@gmail.com,Alvaro,Pelayo,Seguridad,solicitante,+52 854 897 4063,True,2025-01-03 18:35:38,,0,Miembro de las fuerzas armadas,EMP00000187,,
188,user188@utvt.edu.mx,Mateo,Olivera,Vinculación,solicitante,+52 844 610 1461,True,2024-12-31 18:54:07,,0,Dibujante técnico,EMP00000188,,
189,user189@outlook.com,Jacobo,Acuña,Sistemas y TI,solicitante,+52 909 259 9183,True,2024-10-04 08:53:15,,0,Técnico en ingeniería civil,EMP00000189,,
190,user190@gmail.com,Fernando,Montañez,Jurídico,solicitante,+52 132 311 7369,True,2025-06-14 07:44:04,,0,Meteorólogo,EMP00000190,,
191,user191@outlook.com,Adela,Negrón,Vinculación,solicitante,+52 541 946 7528,True,2024-12-01 08:33:10,,0,Coreógrafo,EMP00000191,,
192,user192@outlook.com,Mariana,Tovar,Comunicación,solicitante,+52 880 490 4793,True,2024-10-19 22:49:54,,0,Psicólogo,EMP00000192,,
193,user193@live.com,Aida,Alba,Seguridad,solicitante,+52 748 192 6233,True,2025-01-08 03:14:01,,0,Escribiente público,EMP00000193,,
194,user194@live.com,Isabela,Mejía,Sistemas y TI,solicitante,+52 327 772 8478,True,2024-12-04 01:21:38,,0,Ingeniero metalúrgico,EMP00000194,,
195,user195@live.com,Mario,Alejandro,Sistemas y TI,solicitante,+52 294 676 2884,True,2024-10-13 17:06:11,,0,Profesional de nivel medio de medicina tradicional y alternativa,EMP00000195,,
196,user196@icloud.com,Salma,Mesa,Planeación,solicitante,+52 441 414 5780,True,2025-05-08 14:38:04,,0,Cocinero de comidas rápidas,EMP00000196,,
197,user197@yahoo.com,Luisa,Valdivia,Servicios Escolares,solicitante,+52 453 240 9690,True,2025-08-07 13:06:08,,0,Profesional de medicina alternativa,EMP00000197,,
198,user198@icloud.com,Ángel,Acosta,Recursos Humanos,solicitante,+52 612 815 7819,True,2025-02-10 07:10:34,,0,Empleado encargado de las nóminas,EMP00000198,,
199,user199@hotmail.com,Rodolfo,Mena,Biblioteca,solicitante,+52 456 880 2205,True,2025-03-01 07:48:35,,0,Planchador manuales,EMP00000199,,
200,user200@icloud.com,Renato,Ibarra,Recursos Humanos,solicitante,+52 466 678 2406,True,2025-03-14 21:08:31,,0,Inspector medioambiental y afines,EMP00000200,,
201,user201@outlook.com,Isabela,Matos,Transporte,solicitante,+52 125 809 4297,True,2025-08-31 06:40:47,,0,Instalador y reparador de líneas eléctricas,EMP00000201,,
202,user202@outlook.com,Nayeli,Pacheco,Dirección Académica,solicitante,+52 605 143 5840,True,2025-02-08 06:27:51,,0,Controlador de plagas y malas hierbas,EMP00000202,,
203,user203@icloud.com,Barbara,Grijalva,Recursos Humanos,solicitante,+52 830 978 4305,True,2025-04-09 04:59:57,,0,Botánico,EMP00000203,,
204,user204@gmail.com,Martín,Llamas,Servicios Escolares,solicitante,+52 913 201 8061,True,2025-01-11 23:23:24,,0,Técnico forestal,EMP00000204,,
205,user205@yahoo.com,Rodolfo,Narváez,Almacén,solicitante,+52 314 915 2533,True,2025-01-18 12:47:43,,0,Diseñador de prendas,EMP00000205,,
206,user206@icloud.com,Catalina,Rubio,Investigación,solicitante,+52 123 353 3739,True,2024-10-23 11:00:51,,0,Minero,EMP00000206,,
207,user207@gmail.com,Sessa,Barreto,Biblioteca,solicitante,+52 125 200 9685,True,2025-06-14 15:33:37,,0,Empleado del servicio de personal,EMP00000207,,
208,user208@outlook.com,Rolando,Ramón,Calidad,solicitante,+52 958 885 4541,True,2025-05-27 10:09:31,,0,Deshollinador,EMP00000208,,
209,user209@utvt.edu.mx,Antonia,Vélez,Comunicación,solicitante,+52 619 820 2883,True,2025-08-03 07:44:46,,0,Tronzador,EMP00000209,,
210,user210@live.com,Natalia,Quiroz,Desarrollo Académico,solicitante,+52 102 501 8061,True,2025-05-25 17:31:55,,0,Conductor de camiones pesados,EMP00000210,,
211,user211@utvt.edu.mx,Gabino,Nájera,Compras,solicitante,+52 580 426 2516,True,2024-12-10 15:42:52,,0,Operario del tratamiento de la madera,EMP00000211,,
212,user212@gmail.com,Aldonza,Calderón,Vinculación,solicitante,+52 182 996 9032,True,2025-05-09 10:01:44,,0,Conserje,EMP00000212,,
213,user213@live.com,Emilia,Navarrete,Recursos Humanos,solicitante,+52 183 632 4586,True,2025-07-10 16:11:42,,0,Secretario jurídicos,EMP00000213,,
214,user214@outlook.com,Ana María,Colunga,Recursos Humanos,solicitante,+52 527 487 8897,True,2024-11-26 17:30:35,,0,Instalador y reparador de líneas eléctricas,EMP00000214,,
215,user215@icloud.com,Octavio,Pichardo,Jurídico,solicitante,+52 304 720 8464,True,2025-03-02 23:54:33,,0,Apicultor,EMP00000215,,
216,user216@icloud.com,Aurora,Villarreal,Calidad,solicitante,+52 585 445 7250,True,2024-11-07 08:45:39,,0,Agente de aduanas,EMP00000216,,
217,user217@outlook.com,Eugenia,Uribe,Finanzas,solicitante,+52 831 980 6472,True,2025-06-14 19:42:10,,0,Meteorólogo,EMP00000217,,
218,user218@hotmail.com,María Teresa,Benavides,Servicios Escolares,solicitante,+52 984 179 9014,True,2025-04-16 23:27:51,,0,Conductor de camiones pesados,EMP00000218,,
219,user219@outlook.com,Raquel,Patiño,Sistemas y TI,solicitante,+52 730 982 6567,True,2025-01-11 16:39:16,,0,Gestor de aduana,EMP00000219,,
220,user220@gmail.com,Dulce,Jaimes,Transporte,solicitante,+52 403 251 6548,True,2025-05-28 01:08:38,,0,Supervisor de secretaría,EMP00000220,,
221,user221@live.com,Omar,Vallejo,Mantenimiento,solicitante,+52 744 270 5354,True,2025-06-05 17:10:12,,0,Telefonista,EMP00000221,,
222,user222@utvt.edu.mx,Helena,Quintana,Dirección Administrativa,solicitante,+52 786 525 3138,True,2025-08-01 17:43:42,,0,"Pescador, cazador, tramperos y recolector de subsistencia",EMP00000222,,
223,user223@yahoo.com,Armando,Muñoz,Seguridad,solicitante,+52 994 503 7780,True,2025-01-05 09:07:05,,0,Bombero,EMP00000223,,
224,user224@live.com,Lourdes,Sepúlveda,Almacén,solicitante,+52 791 970 4860,True,2025-04-20 22:38:21,,0,Ingeniero metalúrgico,EMP00000224,,
225,user225@live.com,Iván,Grijalva,Servicios Escolares,solicitante,+52 184 962 3946,True,2025-08-27 13:50:25,,0,Ayudante de cámara,EMP00000225,,
226,user226@utvt.edu.mx,Paola,Curiel,Seguridad,solicitante,+52 995 374 9628,True,2025-07-01 22:18:11,,0,Operador de máquinas de movimiento de tierras,EMP00000226,,
227,user227@outlook.com,Maximiliano,Barrientos,Almacén,solicitante,+52 241 987 1325,True,2025-06-15 04:13:20,,0,Empleado de agencia de viajes,EMP00000227,,
228,user228@hotmail.com,Abraham,Centeno,Vinculación,solicitante,+52 230 941 5115,True,2025-03-10 16:44:38,,0,Herramentista,EMP00000228,,
229,user229@hotmail.com,Fernando,Jasso,Seguridad,solicitante,+52 882 654 3478,True,2025-10-01 19:49:23,,0,Instructor de educación física y actividades recreativas,EMP00000229,,
230,user230@icloud.com,Elvia,Irizarry,Vinculación,solicitante,+52 869 316 8641,True,2025-01-29 15:14:56,,0,Profesional del trabajo social,EMP00000230,,
231,user231@gmail.com,Dulce María,Olivas,Jurídico,solicitante,+52 689 141 2022,True,2025-01-04 02:30:50,,0,Ayudante de cámara,EMP00000231,,
232,user232@yahoo.com,Abraham,Montalvo,Biblioteca,solicitante,+52 568 302 8526,True,2025-01-29 12:52:20,,0,Ingeniero en telecomunicaciones,EMP00000232,,
233,user233@yahoo.com,Rosa,Cortés,Sistemas y TI,solicitante,+52 290 622 1654,True,2025-05-18 21:51:28,,0,Lavandero,EMP00000233,,
234,user234@outlook.com,Karla,Puga,Jurídico,solicitante,+52 916 991 7170,True,2025-01-13 07:08:06,,0,Regulador y operador de máquinas de labrar madera,EMP00000234,,
235,user235@hotmail.com,Linda,Parra,Almacén,solicitante,+52 894 990 7698,True,2025-03-13 00:17:47,,0,Trabajador social de nivel medio,EMP00000235,,
236,user236@yahoo.com,Octavio,Rascón,Recursos Humanos,solicitante,+52 431 357 2577,True,2025-07-31 06:31:18,,0,Profesional de ventas técnicas y médicas,EMP00000236,,
237,user237@gmail.com,Cristal,Beltrán,Dirección Administrativa,solicitante,+52 962 730 4646,True,2025-04-28 05:22:38,,0,Deportista,EMP00000237,,
238,user238@yahoo.com,Gabriel,de la O,Sistemas y TI,solicitante,+52 217 779 6674,True,2025-02-14 01:38:33,,0,Especialista en políticas y servicios de personal,EMP00000238,,
239,user239@hotmail.com,Elvira,López,Rectoría,solicitante,+52 791 825 3649,True,2024-12-19 17:24:55,,0,Oficial de las fuerzas armadas,EMP00000239,,
240,user240@utvt.edu.mx,Francisca,Esparza,Planeación,solicitante,+52 386 927 5544,True,2024-12-26 11:17:35,,0,Electricista de obras,EMP00000240,,
241,user241@icloud.com,Timoteo,Villagómez,Compras,solicitante,+52 849 591 9232,True,2025-08-06 09:02:30,,0,Profesor de formación profesional,EMP00000241,,
242,user242@utvt.edu.mx,Cristal,Mireles,Seguridad,solicitante,+52 912 675 3515,True,2025-06-14 21:52:27,,0,Empleado encargado de las nóminas,EMP00000242,,
243,user243@utvt.edu.mx,Ana María,Vergara,Recursos Humanos,solicitante,+52 981 643 9599,True,2025-05-13 10:28:07,,0,Ensamblador de equipos eléctricos,EMP00000243,,
244,user244@outlook.com,Mayte,Chávez,Compras,solicitante,+52 969 681 8989,True,2025-01-11 16:25:39,,0,Adivinador,EMP00000244,,
245,user245@icloud.com,Celia,Sarabia,Almacén,solicitante,+52 194 998 6444,True,2025-09-02 14:51:44,,0,Operario del tratamiento de la madera,EMP00000245,,
246,user246@yahoo.com,Berta,Valadez,Dirección Administrativa,solicitante,+52 734 249 5393,True,2025-05-09 12:04:54,,0,Técnico en aparatos de diagnóstico y tratamiento médico,EMP00000246,,
247,user247@utvt.edu.mx,Cornelio,Marrero,Transporte,solicitante,+52 267 465 8555,True,2025-07-11 00:56:27,,0,Cajero de banco,EMP00000247,,
248,user248@icloud.com,María José,Guillen,Finanzas,solicitante,+52 241 551 3556,True,2025-09-08 03:19:43,,0,Auxiliar laico de las religión,EMP00000248,,
249,user249@hotmail.com,Mateo,Trujillo,Biblioteca,solicitante,+52 150 716 1902,True,2024-12-24 23:24:27,,0,Profesional de partería,EMP00000249,,
250,user250@hotmail.com,Soledad,Leal,Sistemas y TI,solicitante,+52 379 908 6851,True,2025-03-02 13:04:53,,0,Vendedor puerta a puerta,EMP00000250,,
251,user251@gmail.com,Laura,Lugo,Finanzas,solicitante,+52 486 991 6421,True,2025-03-01 04:38:28,,0,Técnico en operaciones de tecnología de la información y las comunicaciones,EMP00000251,,
252,user252@utvt.edu.mx,Amalia,Olivares,Comunicación,solicitante,+52 388 156 9814,True,2025-01-27 17:14:24,,0,"Operador de máquinas de embalaje, embotellamiento y etiquetado ",EMP00000252,,
253,user253@outlook.com,Horacio,Solano,Transporte,solicitante,+52 312 241 7848,True,2025-06-09 16:01:17,,0,Gerente de comercios al por mayor y al por menor,EMP00000253,,
254,user254@hotmail.com,Julio César,Serrato,Calidad,solicitante,+52 995 676 4309,True,2024-12-24 10:12:32,,0,Telefonista,EMP00000254,,
255,user255@yahoo.com,Arcelia,del Río,Recursos Humanos,solicitante,+52 738 447 3698,True,2025-07-26 15:41:27,,0,Operador de máquinas de vapor y calderas,EMP00000255,,
256,user256@hotmail.com,Pascual,Olivárez,Transporte,solicitante,+52 606 927 7513,True,2025-05-09 06:19:58,,0,Tramper,EMP00000256,,
257,user257@outlook.com,Abigail,Barela,Desarrollo Académico,solicitante,+52 441 217 4910,True,2025-02-26 15:11:09,,0,Corrector de pruebas de imprenta,EMP00000257,,
258,user258@hotmail.com,Ramón,Hinojosa,Recursos Humanos,solicitante,+52 194 526 9021,True,2025-02-19 08:03:51,,0,Director financiero,EMP00000258,,
259,user259@outlook.com,Rubén,Corona,Calidad,solicitante,+52 956 660 2896,True,2025-07-16 03:09:52,,0,Profesor de formación profesional,EMP00000259,,
260,user260@live.com,Karina,Ozuna,Recursos Humanos,solicitante,+52 180 386 3042,True,2025-08-21 09:36:12,,0,Estadístico,EMP00000260,,
261,user261@outlook.com,Martín,Barrientos,Almacén,solicitante,+52 466 996 4312,True,2024-10-19 01:14:38,,0,Vendedor por teléfono,EMP00000261,,
262,user262@icloud.com,Federico,Gallardo,Calidad,solicitante,+52 848 538 9899,True,2025-09-05 16:19:16,,0,Pescador de agua dulce y en aguas costeras,EMP00000262,,
263,user263@live.com,Ramón,Porras,Biblioteca,solicitante,+52 449 364 4554,True,2024-10-09 05:59:35,,0,Ingeniero industrial,EMP00000263,,
264,user264@icloud.com,Marco Antonio,Ochoa,Vinculación,solicitante,+52 871 510 3060,True,2025-03-13 00:36:36,,0,Peletero,EMP00000264,,
265,user265@utvt.edu.mx,Reynaldo,Camacho,Desarrollo Académico,solicitante,+52 692 438 9509,True,2024-10-18 07:20:38,,0,Ingeniero metalúrgico,EMP00000265,,
266,user266@yahoo.com,Verónica,Sotelo,Jurídico,solicitante,+52 489 537 2739,True,2025-08-25 01:22:51,,0,Clasificador de desechos,EMP00000266,,
267,user267@hotmail.com,Salma,Avilés,Seguridad,solicitante,+52 586 640 1378,True,2025-09-13 09:28:13,,0,Peón de obras públicas y mantenimiento,EMP00000267,,
268,user268@utvt.edu.mx,Mercedes,Ledesma,Planeación,solicitante,+52 603 321 2275,True,2025-05-19 00:10:47,,0,Orfebre,EMP00000268,,
269,user269@yahoo.com,Rufino,Santacruz,Desarrollo Académico,solicitante,+52 696 857 6955,True,2025-07-01 06:28:14,,0,Mecánico y reparador de vehículos de motor,EMP00000269,,
270,user270@outlook.com,Clara,Saavedra,Comunicación,solicitante,+52 131 192 8977,True,2025-03-02 04:11:32,,0,Director de empresas de construcción,EMP00000270,,
271,user271@hotmail.com,Alvaro,Ramón,Rectoría,solicitante,+52 186 892 5969,True,2025-04-15 10:32:21,,0,Ingeniero de minas,EMP00000271,,
272,user272@live.com,Natalia,Henríquez,Seguridad,solicitante,+52 201 518 6457,True,2025-02-13 07:07:42,,0,Recolector de dinero en aparatos de venta automática y lector de medidores,EMP00000272,,
273,user273@yahoo.com,Iván,Verduzco,Recursos Humanos,solicitante,+52 171 300 5751,True,2025-03-12 02:58:25,,0,Cocinero de comidas rápidas,EMP00000273,,
274,user274@live.com,Leonardo,Perales,Vinculación,solicitante,+52 350 179 4530,True,2025-01-21 15:46:52,,0,Tasador,EMP00000274,,
275,user275@live.com,Carlota,Espinosa,Biblioteca,solicitante,+52 257 684 8305,True,2024-12-29 15:27:19,,0,Ayudante de ambulancia,EMP00000275,,
276,user276@icloud.com,Caridad,Zaragoza,Almacén,solicitante,+52 841 259 5819,True,2025-01-20 01:47:58,,0,Periodista,EMP00000276,,
277,user277@gmail.com,Alonso,Guardado,Planeación,solicitante,+52 979 194 2177,True,2024-11-27 08:36:18,,0,Ggeofísico,EMP00000277,,
278,user278@gmail.com,Camilo,Parra,Transporte,solicitante,+52 706 105 8000,True,2025-03-09 11:44:56,,0,Encuadernador,EMP00000278,,
279,user279@live.com,Rosario,Zedillo,Compras,solicitante,+52 556 852 3142,True,2024-12-28 08:15:33,,0,Alfarero,EMP00000279,,
280,user280@utvt.edu.mx,Federico,Olivas,Desarrollo Académico,solicitante,+52 170 527 9845,True,2025-02-10 14:40:03,,0,Oficial de préstamos y créditos,EMP00000280,,
281,user281@gmail.com,Carolina,Uribe,Transporte,solicitante,+52 798 964 8974,True,2024-12-15 18:27:18,,0,Peluqueros,EMP00000281,,
282,user282@live.com,Esther,Fajardo,Vinculación,solicitante,+52 841 624 4307,True,2025-09-22 20:24:03,,0,Ayudante de cocina,EMP00000282,,
283,user283@gmail.com,Ana María,Munguía,Rectoría,solicitante,+52 137 831 1327,True,2025-05-01 21:05:37,,0,Barnizador,EMP00000283,,
284,user284@hotmail.com,Victoria,Benavides,Seguridad,solicitante,+52 189 128 9742,True,2024-11-02 02:07:55,,0,Vendedor ambulantes de productos comestibles,EMP00000284,,
285,user285@hotmail.com,Raquel,Jurado,Dirección Académica,solicitante,+52 213 602 7969,True,2024-10-06 14:27:05,,0,Operario del tratamiento de la madera,EMP00000285,,
286,user286@yahoo.com,Iván,Llamas,Seguridad,solicitante,+52 671 904 7540,True,2025-02-11 22:06:03,,0,Pescador de alta mar,EMP00000286,,
287,user287@outlook.com,Eric,Treviño,Recursos Humanos,solicitante,+52 544 607 6193,True,2025-05-30 08:18:52,,0,Economista,EMP00000287,,
288,user288@hotmail.com,Mitzy,Fuentes,Recursos Humanos,solicitante,+52 553 256 6670,True,2025-01-21 10:24:11,,0,Fontanero,EMP00000288,,
289,user289@live.com,Minerva,Carreón,Compras,solicitante,+52 279 298 2141,True,2025-06-22 06:36:00,,0,Ensamblador de equipos eléctricos,EMP00000289,,
290,user290@gmail.com,René,Mojica,Calidad,solicitante,+52 547 671 8751,True,2024-10-07 07:08:51,,0,Dinamitero,EMP00000290,,
291,user291@gmail.com,Susana,Nieves,Mantenimiento,solicitante,+52 555 809 5171,True,2024-10-26 21:26:22,,0,Empalmador de cables,EMP00000291,,
292,user292@gmail.com,Miguel,Quintana,Comunicación,solicitante,+52 123 339 4450,True,2025-02-19 05:41:48,,0,Operador de máquinas de tratamiento de pieles y cueros,EMP00000292,,
293,user293@icloud.com,María del Carmen,Puente,Vinculación,solicitante,+52 920 903 3173,True,2025-05-23 19:44:11,,0,Planchador manuales,EMP00000293,,
294,user294@icloud.com,Angélica,Matías,Planeación,solicitante,+52 282 440 3309,True,2025-05-21 00:28:30,,0,Recolector de basura y material reciclable,EMP00000294,,
295,user295@live.com,Rodolfo,Granado,Biblioteca,solicitante,+52 871 321 7072,True,2024-10-13 00:40:43,,0,Agricultor,EMP00000295,,
296,user296@hotmail.com,Aldo,Lomeli,Comunicación,solicitante,+52 190 404 7643,True,2024-12-23 22:52:09,,0,Profesional en redes de computadores,EMP00000296,,
297,user297@utvt.edu.mx,Alejandra,Ramírez,Mantenimiento,solicitante,+52 334 773 3721,True,2025-04-28 03:42:12,,0,Fumigador,EMP00000297,,
298,user298@utvt.edu.mx,Eloy,Peña,Dirección Académica,solicitante,+52 392 463 1906,True,2024-10-27 01:45:40,,0,Director de publicidad y relaciones públicas,EMP00000298,,
299,user299@utvt.edu.mx,Felipe,Alemán,Seguridad,solicitante,+52 353 577 1434,True,2024-12-22 17:28:00,,0,Receptor de apuestas,EMP00000299,,
300,user300@yahoo.com,Abril,Treviño,Vinculación,solicitante,+52 710 337 9462,True,2024-11-28 02:27:05,,0,Costurero,EMP00000300,,
301,user301@outlook.com,Rubén,Abreu,Recursos Humanos,solicitante,+52 453 977 5451,True,2025-07-29 17:44:07,,0,Controlador de procesos,EMP00000301,,
302,user302@gmail.com,Gustavo,Ferrer,Recursos Humanos,solicitante,+52 459 869 5068,True,2025-02-10 22:54:04,,0,Audiólogo,EMP00000302,,
303,user303@icloud.com,Arcelia,Bustos,Recursos Humanos,solicitante,+52 341 741 3530,True,2024-10-30 05:34:18,,0,Repartidor,EMP00000303,,
304,user304@gmail.com,Sessa,Narváez,Recursos Humanos,solicitante,+52 896 238 8922,True,2025-04-09 00:23:16,,0,Director financiero,EMP00000304,,
305,user305@gmail.com,Caridad,Guerrero,Planeación,solicitante,+52 988 392 8905,True,2024-12-10 18:36:23,,0,Profesional de nivel medio en actividades culturales y artísticas,EMP00000305,,
306,user306@utvt.edu.mx,Frida,Ybarra,Servicios Escolares,solicitante,+52 348 300 5794,True,2025-07-30 21:29:23,,0,Trabajador de cuidados personales en instituciones,EMP00000306,,
307,user307@live.com,Amalia,Treviño,Almacén,solicitante,+52 942 641 4352,True,2025-07-18 03:21:53,,0,Filósofo,EMP00000307,,
308,user308@outlook.com,Berta,Jasso,Dirección Administrativa,solicitante,+52 343 636 4878,True,2025-08-13 22:08:04,,0,Agricultor,EMP00000308,,
309,user309@yahoo.com,Susana,Saavedra,Dirección Académica,solicitante,+52 691 937 3059,True,2025-04-27 06:39:42,,0,Herramentista,EMP00000309,,
310,user310@utvt.edu.mx,Rebeca,Almanza,Compras,solicitante,+52 964 145 9423,True,2025-06-16 20:35:53,,0,Representante comercial,EMP00000310,,
311,user311@hotmail.com,Raúl,Gracia,Jurídico,solicitante,+52 291 941 3746,True,2024-12-05 00:30:46,,0,Director de recursos humanos,EMP00000311,,
312,user312@utvt.edu.mx,Israel,Castro,Sistemas y TI,solicitante,+52 938 298 5413,True,2024-10-06 05:13:19,,0,Catador de alimentos y bebidas,EMP00000312,,
313,user313@outlook.com,Esteban,Uribe,Sistemas y TI,solicitante,+52 768 272 9772,True,2025-07-02 08:37:09,,0,Asistente veterinario,EMP00000313,,
314,user314@live.com,Timoteo,Sauceda,Desarrollo Académico,solicitante,+52 213 647 8520,True,2024-12-20 05:41:55,,0,Practicante paramédico,EMP00000314,,
315,user315@outlook.com,Carlos,Mayorga,Jurídico,solicitante,+52 340 159 8156,True,2025-05-17 18:01:51,,0,Operario de la elaboración de productos lácteos,EMP00000315,,
316,user316@gmail.com,Germán,Peralta,Dirección Administrativa,solicitante,+52 679 695 4471,True,2025-04-03 14:46:17,,0,Médico especialista,EMP00000316,,
317,user317@outlook.com,Diego,Mayorga,Mantenimiento,solicitante,+52 949 627 6352,True,2025-02-09 10:33:32,,0,Encuadernador,EMP00000317,,
318,user318@outlook.com,Esmeralda,Rincón,Planeación,solicitante,+52 560 561 9551,True,2025-05-03 19:55:48,,0,Catador de bebidas,EMP00000318,,
319,user319@yahoo.com,María Luisa,Miranda,Sistemas y TI,solicitante,+52 368 531 6848,True,2024-10-18 12:12:01,,0,Dentista,EMP00000319,,
320,user320@live.com,Alejandro,Ocasio,Investigación,solicitante,+52 538 166 3672,True,2025-05-04 09:42:35,,0,Cocinero,EMP00000320,,
321,user321@icloud.com,Julio,Fonseca,Servicios Escolares,solicitante,+52 428 713 3731,True,2025-03-02 15:24:19,,0,Cortador de vidrio,EMP00000321,,
322,user322@yahoo.com,Emilia,Benítez,Investigación,solicitante,+52 375 514 5604,True,2025-02-10 10:02:22,,0,Biólogo,EMP00000322,,
323,user323@utvt.edu.mx,César,Sisneros,Seguridad,solicitante,+52 705 402 1343,True,2025-06-26 17:11:10,,0,Chef,EMP00000323,,
324,user324@utvt.edu.mx,Juan Carlos,Ornelas,Dirección Administrativa,solicitante,+52 215 686 7079,True,2025-07-17 09:51:45,,0,Técnico en ciencias biológicas,EMP00000324,,
325,user325@live.com,Daniela,Hurtado,Transporte,solicitante,+52 309 933 5646,True,2025-08-11 01:24:20,,0,Astrónomos,EMP00000325,,
326,user326@yahoo.com,Oswaldo,Armenta,Dirección Académica,solicitante,+52 899 607 2900,True,2025-04-20 09:53:08,,0,Lavador de ventanas,EMP00000326,,
327,user327@gmail.com,Cristal,Bermúdez,Biblioteca,solicitante,+52 253 421 8401,True,2025-09-28 09:16:45,,0,Técnico forestal,EMP00000327,,
328,user328@icloud.com,Dalia,Reyes,Investigación,solicitante,+52 475 266 2413,True,2025-09-26 17:18:51,,0,Colchonero,EMP00000328,,
329,user329@gmail.com,María del Carmen,Meraz,Compras,solicitante,+52 292 513 4931,True,2025-03-24 16:58:44,,0,Dinamitero,EMP00000329,,
330,user330@utvt.edu.mx,Indira,Guillen,Recursos Humanos,solicitante,+52 521 310 3459,True,2025-09-13 10:50:42,,0,Conductor de vehículos y máquinas de tracción animal,EMP00000330,,
331,user331@hotmail.com,Marco Antonio,Parra,Biblioteca,solicitante,+52 411 606 8891,True,2025-08-10 11:54:20,,0,Practicante paramédico,EMP00000331,,
332,user332@gmail.com,Zacarías,Amaya,Almacén,solicitante,+52 255 667 3250,True,2025-03-11 21:41:22,,0,Gerente de hoteles o restaurantes,EMP00000332,,
333,user333@yahoo.com,José,Bañuelos,Dirección Administrativa,solicitante,+52 279 494 3950,True,2024-12-13 03:30:46,,0,Ecónomo y mayordomos domésticos,EMP00000333,,
334,user334@live.com,David,Montes,Jurídico,solicitante,+52 696 317 8188,True,2025-09-27 17:28:24,,0,Director de teatro,EMP00000334,,
335,user335@hotmail.com,Aldo,Terán,Transporte,solicitante,+52 223 105 5396,True,2025-03-14 01:41:25,,0,Organizador de conferencias y eventos,EMP00000335,,
336,user336@gmail.com,Gerónimo,Orozco,Biblioteca,solicitante,+52 104 138 3357,True,2024-12-22 21:22:18,,0,Inspector de la salud laboral,EMP00000336,,
